"ID","Player","Team","Position","RkOv","Status","Age","Opponent","Score","%D","ADP","Ros","+/-"
"*06ie7*","Sabier Marte","NYY","SP","6108","FA","22","@SF Wed 8:05PM","0","0","-","1%","0%"
"*073k8*","Yordany Marte","CHW","SP","6109","FA","16","","0","0","-","0%","0%"
"*03yxa*","Yunior Marte","CIN","RP","6110","FA","31","","0","0","-","0%","0%"
"*06cqy*","Yunior Marte","SF","SP","6111","FA","22","NYY Wed 8:05PM","0","0","-","1%","0%"
"*06ic2*","Curley Martha","TEX","2B","6112","FA","19","","0","0","-","1%","0%"
"*059by*","Casey Martin","(N/A)","2B,SS","6113","FA","26","","0","0","-","1%","0%"
"*06qvt*","Christian Martin","STL","2B","6114","FA","23","","0","0","-","0%","0%"
"*06qr5*","Colby Martin","MIA","RP","6115","FA","24","","0","0","-","0%","0%"
"*04afj*","Corbin Martin","CHC","RP","6116","FA","30","","0","0","-","1%","0%"
"*066jo*","David Martin","ARI","C","6117","FA","25","","0","0","-","0%","0%"
"*04q4k*","Garrett Martin","NYY","LF,CF,RF","6118","FA","25","@SF Wed 8:05PM","0","0","-","0%","0%"
"*0374g*","Jason Martin","(N/A)","LF","6119","FA","30","","0","0","-","0%","0%"
"*05uca*","Kaden Martin","(N/A)","LF","6120","FA","21","","0","0","-","0%","0%"
"*06h21*","Logan Martin","SF","SP","6121","FA","24","NYY Wed 8:05PM","0","0","-","0%","0%"
"*04epq*","Mason Martin","(N/A)","1B,CF","6122","FA","26","","0","0","-","1%","0%"
"*06zap*","Max Martin","KC","RP","6123","FA","22","","0","0","-","0%","0%"
"*06yq6*","Maximus Martin","BOS","SS","6124","FA","22","","0","0","-","1%","0%"
"*06gjp*","Maxton Martin","TEX","LF","6125","FA","20","","0","0","-","2%","0%"
"*066dq*","Payton Martin","LAD","SP","6126","FA","21","","0","0","-","7%","0%"
"*05yam*","Riley Martin","CHC","RP","6127","FA","27","","0","0","-","1%","0%"
"*05gs8*","Robby Martin","(N/A)","RF","6128","FA","26","","0","0","-","0%","0%"
"*062cz*","Roman Martin","(N/A)","SS","6129","FA","21","","0","0","-","0%","0%"
"*03dwo*","Rudy Martin","KC","CF","6130","FA","30","","0","0","-","0%","0%"
"*06309*","Trevor Martin","TB","RP","6131","FA","25","","0","0","-","2%","0%"
"*066t4*","Walker Martin","SF","3B,SS","6132","FA","22","NYY Wed 8:05PM","0","0","-","9%","0%"
"*06yya*","Bryce Martin-Grudzielanek","NYY","3B","6133","FA","22","@SF Wed 8:05PM","0","0","-","0%","0%"
"*06ult*","Clarence Martina","WSH","RP","6134","FA","21","","0","0","-","0%","0%"
"*05u3c*","Adrian Martinez","(N/A)","RP","6135","FA","29","","0","0","-","0%","0%"
"*05y4l*","Alex Martinez","LAA","RP","6136","FA","23","","0","0","-","0%","0%"
"*0689m*","Alexander Martinez","(N/A)","C","6137","FA","21","","0","0","-","0%","0%"
"*06r5e*","Alfonzo Martinez","TB","RF","6138","FA","20","","0","0","-","0%","0%"
"*06qy7*","Anel Martinez","(N/A)","SP","6139","FA","20","","0","0","-","0%","0%"
"*06bpt*","Anthony Martinez","CLE","UT","6140","FA","21","","0","0","-","1%","0%"
"*06r02*","Bernie Martinez","(N/A)","SP","6141","FA","29","","0","0","-","0%","0%"
"*06kxu*","Browm Martinez","WSH","LF,CF","6142","FA","19","","0","0","-","1%","0%"
"*06r8b*","Bryan Martinez","LAA","LF","6143","FA","20","","0","0","-","0%","0%"
"*06z5x*","Carlos Martinez","MIA","C","6144","FA","18","","0","0","-","0%","0%"
"*0733w*","Carlos Martinez","CLE","C","6145","FA","16","","0","0","-","0%","0%"
"*0657n*","Chazz Martinez","KC","RP","6146","FA","26","","0","0","-","0%","0%"
"*04q3u*","Daniel Martinez","(N/A)","SP,RP","6147","FA","27","","0","0","-","0%","0%"
"*0734a*","Daniel Martinez","(N/A)","SP","6148","FA","26","","0","0","-","0%","0%"
"*06sa0*","Emil Martinez","(N/A)","SS","6149","FA","18","","0","0","-","0%","0%"
"*06er5*","Emmanuel Martinez","(N/A)","RP","6150","FA","22","","0","0","-","0%","0%"
"*06rho*","Eric Martinez","MIL","C","6151","FA","21","","0","0","-","0%","0%"
"*06sui*","Felix Martinez","(N/A)","RP","6152","FA","23","","0","0","-","0%","0%"
"*06bl4*","Frank Martinez","TEX","RP","6153","FA","23","","0","0","-","0%","0%"
"*05ycw*","Gabriel Martinez","(N/A)","RF","6154","FA","23","","0","0","-","2%","0%"
"*0657u*","Henry Martinez","(N/A)","SP","6155","FA","22","","0","0","-","0%","0%"
"*06qwk*","Izaak Martinez","CLE","RP","6156","FA","24","","0","0","-","0%","0%"
"*02334*","J.D. Martinez","(N/A)","UT","6157","FA","38","","0","0","-","1%","0%"
"*04m8w*","J.P. Martinez","(N/A)","LF,RF","6158","FA","29","","0","0","-","1%","0%"
"*06z00*","Jack Martinez","STL","SP,RP","6159","FA","22","","0","0","-","0%","0%"
"*0730o*","Jaims Martinez","CHC","SS","6160","FA","17","","0","0","-","0%","0%"
"*06mf0*","Jaset Martinez","CIN","1B","6161","FA","19","","0","0","-","0%","0%"
"*066m6*","Jeter Martinez","PIT","SP","6162","FA","20","","0","0","-","7%","0%"
"*06ifp*","Jonathan Martinez","CLE","2B","6163","FA","19","","0","0","-","1%","0%"
"*05rgd*","Jordi Martinez","(N/A)","RP","6164","FA","25","","0","0","-","0%","0%"
"*06s3o*","Jose Martinez","NYY","RP","6165","FA","21","@SF Wed 8:05PM","0","0","-","0%","0%"
"*04dws*","Ernesto Martinez, Jr.","NYY","1B","6203","FA","26","@SF Wed 8:05PM","0","0","-","4%","0%"
"*06meh*","Juan Martinez","(N/A)","1B","6166","FA","19","","0","0","-","0%","0%"
"*06qxu*","Juan Martinez","MIL","2B,3B","6167","FA","18","","0","0","-","1%","0%"
"*06u6p*","Juan Martinez","(N/A)","SP","6168","FA","23","","0","0","-","0%","0%"
"*06rfo*","Kendry Martinez","SEA","2B","6204","FA","18","","0","0","-","2%","0%"
"*06uwd*","Kevin Martinez","COL","SP","6169","FA","18","","0","0","-","0%","0%"
"*06ut2*","Keyner Martinez","SF","SP,RP","6170","FA","21","NYY Wed 8:05PM","0","0","-","6%","0%"
"*06mbp*","Larry Martinez","TB","1B","6171","FA","20","","0","0","-","0%","0%"
"*06s7q*","Liomar Martinez","MIA","SP","6172","FA","20","","0","0","-","4%","0%"
"*06rgu*","Luis Martinez","(N/A)","1B","6173","FA","20","","0","0","-","0%","0%"
"*06z03*","Maison Martinez","CIN","RP","6174","FA","22","","0","0","-","0%","0%"
"*061a5*","Maximo Martinez","CHW","RP","6175","FA","21","","0","0","-","0%","0%"
"*06qyf*","Michael Martinez","(N/A)","RP","6176","FA","26","","0","0","-","0%","0%"
"*06r2s*","Michael Martinez","ATL","LF","6177","FA","19","","0","0","-","1%","0%"
"*06aw4*","Omar Martinez","LAA","C","6178","FA","24","","0","0","-","0%","0%"
"*04mms*","Orelvis Martinez","WSH","2B","6179","FA","24","","0","0","-","25%","0%"
"*04qnf*","Orlando Martinez","TEX","LF","6180","FA","28","","0","0","-","0%","0%"
"*04rvw*","Pedro Martinez","(N/A)","SS","6181","FA","25","","0","0","-","0%","0%"
"*0664m*","Quinton Martinez","LAA","SP","6182","FA","27","","0","0","-","0%","0%"
"*04n0g*","Raidel Martinez","(N/A)","SP","6183","FA","29","","0","0","-","0%","0%"
"*06r16*","Randol Martinez","(N/A)","RP","6184","FA","18","","0","0","-","0%","0%"
"*06kx7*","Randy Martinez","CLE","1B","6185","FA","18","","0","0","-","0%","0%"
"*05t7u*","Raudelis Martinez","BOS","1B","6186","FA","23","","0","0","-","0%","0%"
"*06qtd*","Robinson Martinez","NYM","RP","6187","FA","27","","0","0","-","0%","0%"
"*03mon*","Rodolfo Martinez","(N/A)","RP","6188","FA","31","","0","0","-","0%","0%"
"*06tzw*","Santiago Martinez","MIL","SP","6189","FA","17","","0","0","-","0%","0%"
"*0730y*","Santiago Martinez","HOU","3B,SS","6190","FA","18","","0","0","-","0%","0%"
"*0420n*","Seth Martinez","BOS","RP","6191","FA","31","","0","0","-","1%","0%"
"*06jh5*","Stiven Martinez","BAL","CF","6192","FA","18","","0","0","-","4%","0%"
"*06qk7*","Xavier Martinez","CLE","RP","6193","FA","23","","0","0","-","0%","0%"
"*06l3l*","Yeral Martinez","(N/A)","1B","6194","FA","23","","0","0","-","0%","0%"
"*057ah*","Yohander Martinez","(N/A)","SS","6195","FA","24","","0","0","-","0%","0%"
"*06mva*","Yordani Martinez","MIA","2B","6196","FA","19","","0","0","-","0%","0%"
"*06giu*","Luis Martinez-Gomez","CHC","RP","6197","FA","22","","0","0","-","0%","0%"
"*02bvk*","Nick Martini","(N/A)","RF","6198","FA","35","","0","0","-","1%","0%"
"*060qg*","Mairoshendrick Martinus","LAD","3B,SS,CF","6199","FA","21","","0","0","-","1%","0%"
"*06qzp*","Shendrion Martinus","CIN","3B","6200","FA","19","","0","0","-","0%","0%"
"*051c0*","Brandon Martorano","(N/A)","C","6201","FA","28","","0","0","-","0%","0%"
"*0648v*","Nathan Martorella","MIA","1B","6202","FA","25","","0","0","-","5%","0%"
"*06h1u*","Jack Maruskin","(N/A)","SP","6205","FA","26","","0","0","-","0%","0%"
"*0648t*","J.P. Massey","PIT","RP","6206","FA","25","","0","0","-","0%","0%"
"*06dn0*","Michael Massey","DET","SP","6207","FA","22","","0","0","-","2%","0%"
"*06fu1*","Cameron Masterman","(N/A)","LF","6208","FA","26","","0","0","-","0%","0%"
"*04ahc*","Bryan Mata","(N/A)","RP","6209","FA","26","","0","0","-","2%","0%"
"*06z5w*","Richer Mata","KC","1B","6210","FA","17","","0","0","-","0%","0%"
"*067ww*","Angel Mateo","TB","LF,RF","6211","FA","21","","0","0","-","1%","0%"
"*06ics*","Carlos Mateo","PIT","RP","6212","FA","20","","0","0","-","0%","0%"
"*05xp5*","Daniel Mateo","(N/A)","CF","6213","FA","24","","0","0","-","0%","0%"
"*06r2w*","Juan Mateo","ATL","3B","6214","FA","18","","0","0","-","1%","0%"
"*04euk*","Shane Matheny","(N/A)","1B","6215","FA","29","","0","0","-","0%","0%"
"*066t9*","Juan Matheus","MIA","3B","6216","FA","21","","0","0","-","1%","0%"
"*06qii*","Jack Mathey","SD","C","6217","FA","22","","0","0","-","0%","0%"
"*03qkb*","Mark Mathias","(N/A)","2B","6218","FA","31","","0","0","-","0%","0%"
"*070dv*","Dylan Mathiesen","PIT","SP","6219","FA","21","","0","0","-","0%","0%"
"*06qsy*","Ryan Mathiesen","HOU","RP","6220","FA","22","","0","0","-","0%","0%"
"*06j3h*","Cole Mathis","CHC","3B","6221","FA","22","","0","0","-","7%","0%"
"*06pgl*","Carter Mathison","PHI","RF","6222","FA","23","","0","0","-","1%","0%"
"*06muy*","Carlos Matias","TB","LF","6223","FA","19","","0","0","-","0%","0%"
"*06jd5*","Richard Matic","NYY","3B","6224","FA","18","@SF Wed 8:05PM","0","0","-","4%","0%"
"*03dub*","J.J. Matijevic","(N/A)","1B","6225","FA","30","","0","0","-","0%","0%"
"*06akq*","David Matoma","PIT","RP","6226","FA","20","","0","0","-","2%","0%"
"*0669u*","Jacob Maton","(N/A)","SP","6227","FA","26","","0","0","-","0%","0%"
"*06amm*","Delvis Matos","(N/A)","LF","6228","FA","21","","0","0","-","0%","0%"
"*06v2q*","Dwayne Matos","(N/A)","SP","6229","FA","25","","0","0","-","0%","0%"
"*06k87*","Erick Matos","ATH","SP","6230","FA","19","","0","0","-","0%","0%"
"*06qu2*","Sean Matson","CLE","SP,RP","6231","FA","23","","0","0","-","1%","0%"
"*072wm*","Haru Matsumoto","(N/A)","RP","6232","FA","25","","0","0","-","0%","0%"
"*06qs2*","Shion Matsuo","(N/A)","C","6233","FA","21","","0","0","-","0%","0%"
"*06kto*","Shinya Matsuyama","(N/A)","SP","6234","FA","25","","0","0","-","0%","0%"
"*06giq*","Case Matter","TEX","RP","6235","FA","24","","0","0","-","0%","0%"
"*06taf*","Jason Matthews","CHW","3B","6236","FA","28","","0","0","-","0%","0%"
"*0516a*","John Matthews","(N/A)","RP","6237","FA","28","","0","0","-","0%","0%"
"*05u3t*","Micah Matthews","(N/A)","3B","6238","FA","19","","0","0","-","0%","0%"
"*05oh8*","Zack Matthews","(N/A)","RP","6239","FA","27","","0","0","-","0%","0%"
"*06l3j*","Connor Mattison","(N/A)","SP","6240","FA","21","","0","0","-","0%","0%"
"*01iz0*","Tyler Matzek","(N/A)","RP","6241","FA","35","","0","0","-","0%","0%"
"*06ahc*","Alex Mauricio","(N/A)","RP","6242","FA","29","","0","0","-","0%","0%"
"*070dd*","Logan Maxwell","NYY","RF","6243","FA","23","@SF Wed 8:05PM","0","0","-","0%","0%"
"*06mwh*","Aiden May","MIA","SP","6244","FA","22","","0","0","-","3%","0%"
"*059c2*","Seth Mayberry","(N/A)","RP","6245","FA","25","","0","0","-","0%","0%"
"*05rez*","Brando Mayea","NYY","CF","6246","FA","20","@SF Wed 8:05PM","0","0","-","12%","0%"
"*06qra*","Bryce Mayer","HOU","SP","6247","FA","24","","0","0","-","6%","0%"
"*0514a*","Gunner Mayer","SEA","RP","6248","FA","25","","0","0","-","0%","0%"
"*06c5n*","Jacob Mayers","BOS","RP","6249","FA","21","","0","0","-","0%","0%"
"*0316b*","Mike Mayers","(N/A)","RP","6250","FA","34","","0","0","-","0%","0%"
"*06lp4*","Kash Mayfield","SD","SP","6251","FA","21","","0","0","461.6","38%","0%"
"*06yts*","Diustin Mayorquin","MIL","SP","6252","FA","18","","0","0","-","1%","0%"
"*06qky*","Niko Mazza","SF","SP","6253","FA","24","NYY Wed 8:05PM","0","0","-","0%","0%"
"*06f0z*","Charles McAdoo","TOR","3B","6254","FA","24","","0","0","-","7%","0%"
"*01sfu*","Zach McAllister","(N/A)","RP","6255","FA","38","","0","0","-","0%","0%"
"*06twb*","Aric McAtee","CHW","RP","6256","FA","25","","0","0","-","0%","0%"
"*0512h*","Michael McAvene","(N/A)","SP,RP","6257","FA","28","","0","0","-","0%","0%"
"*06alp*","Ben McCabe","COL","C","6258","FA","26","","0","0","-","0%","0%"
"*06485*","David McCabe","ATL","1B,3B","6259","FA","25","","0","0","-","3%","0%"
"*05lb8*","Zach McCambley","PHI","SP,RP","6260","FA","26","","0","0","-","2%","0%"
"*070dc*","David McCann","NYY","C","6261","FA","21","@SF Wed 8:05PM","0","0","-","0%","0%"
"*05xow*","Jordan McCants","(N/A)","2B,SS","6262","FA","23","","0","0","-","0%","0%"
"*06qqs*","T.J. McCants","CHW","LF,RF","6263","FA","24","","0","0","-","0%","0%"
"*0730a*","Kaiden McCarthy","(N/A)","SP","6264","FA","17","","0","0","-","0%","0%"
"*05y5h*","DJ McCarty","TEX","SP","6265","FA","23","","0","0","-","0%","0%"
"*0669q*","Ryan McCarty","TOR","2B,LF","6266","FA","26","","0","0","-","0%","0%"
"*06zlg*","Will McCausland","CLE","SP,RP","6267","FA","22","","0","0","-","0%","0%"
"*06gji*","Nik McClaughry","(N/A)","SS","6268","FA","26","","0","0","-","0%","0%"
"*06igv*","Dexter McCleon Jr","(N/A)","1B","6269","FA","16","","0","0","-","1%","0%"
"*06hj4*","Zac McCleve","(N/A)","RP","6270","FA","25","","0","0","-","0%","0%"
"*072ef*","LeTrey McCollum","LAA","CF","6271","FA","22","","0","0","-","0%","0%"
"*068vt*","Tommy McCollum","TB","RP","6272","FA","26","","0","0","-","0%","0%"
"*06zlk*","Jacob McCombs","MIN","CF","6273","FA","21","","0","0","-","0%","0%"
"*06z7n*","Mason McConnaughey","TEX","SP","6274","FA","21","","0","0","-","1%","0%"
"*06qhv*","Cole McConnell","CHW","LF,RF","6275","FA","25","","0","0","-","0%","0%"
"*06qig*","Alex McCoy","SD","LF","6276","FA","24","","0","0","-","1%","0%"
"*06av8*","Kyle McCoy","CIN","SP","6277","FA","21","","0","0","-","0%","0%"
"*06aht*","Ryan McCoy","TB","RF","6278","FA","23","","0","0","-","0%","0%"
"*06hnh*","Mac McCroskey","LAA","2B,SS","6279","FA","26","","0","0","-","0%","0%"
"*06qu4*","Ryan McCrystal","CIN","C,1B","6280","FA","23","","0","0","-","0%","0%"
"*06655*","Brody McCullough","CHC","SP","6281","FA","25","","0","0","-","1%","0%"
"*0662x*","Connor McCullough","CHW","SP","6282","FA","26","","0","0","-","0%","0%"
"*051gn*","Morgan McCullough","(N/A)","2B,SS","6283","FA","28","","0","0","-","0%","0%"
"*06zi3*","Jake McCutcheon","MIA","LF","6284","FA","22","","0","0","-","0%","0%"
"*06qin*","Charlie McDaniel","SF","SP,RP","6285","FA","24","NYY Wed 8:05PM","0","0","-","0%","0%"
"*0662w*","Drew McDaniel","CHW","SP","6286","FA","25","","0","0","-","0%","0%"
"*06eks*","Quinn McDaniel","SF","2B","6287","FA","23","NYY Wed 8:05PM","0","0","-","1%","0%"
"*06qyw*","Garrett McDaniels","LAD","RP","6288","FA","26","","0","0","-","1%","0%"
"*06tvl*","Ryan McDonagh","KC","SP","6289","FA","19","","0","0","-","0%","0%"
"*072nq*","Caden McDonald","(N/A)","RP","6290","FA","20","","0","0","-","0%","0%"
"*06gj2*","LJ McDonough","ATL","RP","6291","FA","25","","0","0","-","0%","0%"
"*05ung*","Tyler McDonough","BOS","SS","6292","FA","26","","0","0","-","1%","0%"
"*03qrb*","Max McDowell","(N/A)","C","6293","FA","32","","0","0","-","0%","0%"
"*06qps*","Micah McDowell","MIA","LF","6294","FA","25","","0","0","-","0%","0%"
"*06uvx*","Walker McDuffie","(N/A)","RP","6295","FA","20","","0","0","-","0%","0%"
"*05zy8*","Chris McElvain","TOR","SP","6296","FA","25","","0","0","-","0%","0%"
"*06ieu*","Ethan McElvain","(N/A)","SP","6297","FA","21","","0","0","-","0%","0%"
"*05xyv*","Daniel McElveny","(N/A)","C","6298","FA","22","","0","0","-","0%","0%"
"*051jg*","Alex McFarlane","PHI","SP,RP","6299","FA","24","","0","0","-","2%","0%"
"*04env*","Aaron McGarity","(N/A)","RP","6300","FA","31","","0","0","-","0%","0%"
"*0603s*","Haydn McGeary","CHC","1B","6301","FA","26","","0","0","-","3%","0%"
"*062k8*","Cade McGee","STL","2B,3B","6302","FA","23","","0","0","-","0%","0%"
"*06zf2*","Jonny McGill","LAA","RF","6303","FA","23","","0","0","-","0%","0%"
"*06hh6*","Will McGillis","LAA","SS","6304","FA","27","","0","0","-","0%","0%"
"*06yw9*","Connor McGinnis","NYY","2B","6305","FA","23","@SF Wed 8:05PM","0","0","-","0%","0%"
"*051ip*","Trey McGough","NYM","RP","6306","FA","27","","0","1","461.8","2%","0%"
"*05y68*","Bryce McGowan","COL","RP","6307","FA","25","","0","0","-","0%","0%"
"*05xpu*","Christian McGowan","PHI","SP","6308","FA","26","","0","0","-","1%","0%"
"*031be*","Kyle McGowin","(N/A)","SP","6309","FA","34","","0","0","-","0%","0%"
"*06z4a*","Cooper McGrath","SF","RP","6310","FA","24","NYY Wed 8:05PM","0","0","-","0%","0%"
"*05yiv*","Teddy McGraw","SEA","SP","6311","FA","24","","0","0","-","4%","0%"
"*06qpj*","Logan McGuire","CLE","RP","6312","FA","23","","0","0","-","0%","0%"
"*05ynw*","Shane McGuire","ATH","C,1B","6313","FA","26","","0","0","-","0%","0%"
"*05zdb*","Mason McGwire","CHC","SP","6314","FA","22","","0","0","-","0%","0%"
"*05zd8*","Max McGwire","(N/A)","1B","6315","FA","23","","0","0","-","0%","0%"
"*0669k*","John McHenry","(N/A)","SS","6316","FA","24","","0","0","-","0%","0%"
"*05rda*","Brandon McIlwain","(N/A)","CF","6317","FA","27","","0","0","-","0%","0%"
"*05yi0*","Paul McIntosh","PHI","C","6318","FA","28","","0","0","-","0%","0%"
"*06qof*","Dalton McIntyre","ATL","CF","6319","FA","22","","0","0","-","0%","0%"
"*05y4u*","Donovan McIntyre","SF","LF,CF","6320","FA","23","NYY Wed 8:05PM","0","0","-","0%","0%"
"*04afi*","Brendan McKay","(N/A)","SP","6321","FA","30","","0","0","-","2%","0%"
"*04pz8*","Tyler McKay","(N/A)","RP","6322","FA","28","","0","0","-","0%","0%"
"*065no*","Cooper McKeehan","(N/A)","SP","6323","FA","24","","0","0","-","0%","0%"
"*06lex*","Aaron McKeithan","SEA","C","6324","FA","26","","0","0","-","0%","0%"
"*0516m*","Evan McKendry","MIA","SP,RP","6325","FA","28","","0","0","-","0%","0%"
"*03qkw*","Ryan McKenna","(N/A)","LF","6326","FA","29","","0","1","461.4","1%","0%"
"*06rw3*","Briggs McKenzie","ATL","SP","6327","FA","19","","0","0","-","15%","0%"
"*05txw*","Jared McKenzie","WSH","LF,CF,RF","6328","FA","24","","0","0","-","1%","0%"
"*03pon*","Triston McKenzie","SD","SP","6329","FA","28","","0","4","468","10%","0%"
"*05yis*","Nick McLain","CHW","CF","6330","FA","23","","0","0","-","2%","0%"
"*05yax*","Sean McLain","LAD","SS","6331","FA","24","","0","0","-","0%","0%"
"*06que*","Ben McLaughlin","ARI","1B","6332","FA","23","","0","0","-","0%","0%"
"*05yhs*","J.D. McLaughlin","(N/A)","CF","6333","FA","25","","0","0","-","0%","0%"
"*0657a*","Mark McLaughlin","CHW","RP","6334","FA","25","","0","0","-","0%","0%"
"*06aqj*","Trey McLoughlin","HOU","RP","6335","FA","26","","0","0","-","0%","0%"
"*07032*","Tyler McLoughlin","NYM","SP,RP","6336","FA","23","","0","0","-","0%","0%"
"*06yzt*","Rylan McMahan","(N/A)","SP","6337","FA","17","","0","0","-","0%","0%"
"*04z5r*","Chris McMahon","(N/A)","SP","6338","FA","27","","0","0","-","1%","0%"
"*05170*","Hunter McMahon","(N/A)","SP,RP","6339","FA","27","","0","0","-","0%","0%"
"*06hw8*","Garrett McMillan","PIT","SP","6340","FA","25","","0","0","-","0%","0%"
"*0423z*","John McMillon","PHI","RP","6341","FA","28","","0","0","-","1%","0%"
"*05y0v*","Brennon McNair","KC","LF","6342","FA","23","","0","0","-","0%","0%"
"*06uxr*","Caleb McNeely","(N/A)","RF","6343","FA","26","","0","0","-","0%","0%"
"*068jh*","Luke McNeillie","(N/A)","SP","6344","FA","20","","0","0","-","0%","0%"
"*073sm*","Ryan McPherson","(N/A)","RP","6345","FA","20","","0","0","-","0%","0%"
"*072ez*","Jamaurion McQueen","TEX","RF","6346","FA","19","","0","0","-","2%","0%"
"*07038*","J.D. McReynolds","TEX","RP","6347","FA","22","","0","0","-","0%","0%"
"*06qtg*","Matt McShane","BOS","RP","6348","FA","23","","0","0","-","0%","0%"
"*06suw*","Jake McSteen","(N/A)","RP","6349","FA","29","","0","0","-","0%","0%"
"*051cu*","Morgan McSweeney","(N/A)","SP","6350","FA","28","","0","0","-","0%","0%"
"*03dgk*","Sam McWilliams","(N/A)","RP","6351","FA","30","","0","0","-","0%","0%"
"*06ek2*","Xavier Meachem","MIA","RP","6352","FA","23","","0","0","-","0%","0%"
"*06498*","Jacob Meador","LAD","SP,RP","6353","FA","25","","0","0","-","0%","0%"
"*06mnf*","Bryce Meccage","MIL","SP","6354","FA","19","","0","0","-","11%","0%"
"*06yzv*","Kyler Meccage","(N/A)","LF","6355","FA","17","","0","0","-","0%","0%"
"*05mrh*","Kade Mechals","CHW","SP,RP","6356","FA","28","","0","0","-","0%","0%"
"*06qnp*","Alexander Meckley","WSH","SP","6357","FA","22","","0","0","-","0%","0%"
"*03rrh*","Adonis Medina","(N/A)","RP","6358","FA","29","","0","0","-","1%","0%"
"*06sbs*","Albert Medina","ARI","LF","6359","FA","18","","0","0","-","0%","0%"
"*06lwk*","Alver Medina","(N/A)","3B","6360","FA","19","","0","0","-","0%","0%"
"*06kvq*","Amilcar Medina","ATH","RP","6361","FA","21","","0","0","-","0%","0%"
"*06kxv*","Dilan Medina","(N/A)","CF","6362","FA","20","","0","0","-","0%","0%"
"*06cmq*","Elias Medina","LAD","RF","6363","FA","20","","0","0","-","2%","0%"
"*06c38*","Jhon Medina","COL","SP","6364","FA","20","","0","0","-","0%","0%"
